"GEOID","HS_SepCnt","HS_SepDn","MS_SepCnt","MS_SepDn","LS_SepCnt","LS_SepDn","AREA_SQKM"
"'483732102033",389,50.479,389,50.479,389,50.479,7.706
"'481130112022",0,0,0,0,0,0,3.108
"'481130011012",0,0,0,0,0,0,0.5
"'481130079102",0,0,0,0,0,0,0.196
"'480291918071",0,0,0,0,0,0,4.72
"'480291707001",0,0,0,0,0,0,0.597
"'482511302143",0,0,0,0,511,63.478,8.05
"'484579503001",0,0,0,0,581,93.596,6.207
"'482150209072",0,0,0,0,0,0,1.016
"'482150231034",0,0,0,0,0,0,2.59
"'480739506004",0,0,0,0,0,0,5.693
"'481410103074",0,0,0,0,0,0,0.47
"'484230016023",336,23.756,336,23.756,336,23.756,14.144
"'481130165283",0,0,0,0,0,0,2.713
"'482090103021",0,0,0,0,273,43.738,6.242
"'480050011012",786,16.76,786,16.76,786,16.76,46.899
"'481576745071",0,0,0,0,0,0,3.145
"'482013107001",0,0,0,0,0,0,0.823
"'482139512023",0,0,391,71.407,391,71.407,5.476
"'482150213121",0,0,0,0,0,0,0.677
"'482012525003",0,0,0,0,0,0,10.428
"'482015503052",0,0,0,0,0,0,1.05
"'483030015012",0,0,0,0,0,0,0.652
"'483319505002",661,2.339,661,2.339,661,2.339,282.611
"'484736806022",472,11.652,472,11.652,472,11.652,40.507
"'483379504023",609,4.022,609,4.022,609,4.022,151.424
"'481410103115",0,0,0,0,0,0,0.46
"'480410001042",656,33.167,656,33.167,656,33.167,19.779
"'484530325002",0,0,0,0,0,0,1.898
"'482150207341",0,0,0,0,0,0,0.535
"'480291914063",0,0,0,0,0,0,2.182
"'484771706013",569,4.35,569,4.35,569,4.35,130.792
"'481719505001",1633,10.325,1633,10.325,1633,10.325,158.156
"'484530359003",79,19.395,79,19.395,79,19.395,4.073
"'482450002001",0,0,0,0,0,0,1.64
"'481210218001",0,0,0,0,0,0,1.668
"'484559504001",651,16.329,651,16.329,651,16.329,39.868
"'480539607021",768,30.399,768,30.399,768,30.399,25.264
"'482530203002",0,0,0,0,0,0,1.319
"'480396626001",379,21.798,379,21.798,379,21.798,17.387
"'482570511002",573,51.51,573,51.51,573,51.51,11.124
"'481130141381",0,0,0,0,0,0,1.117
"'480850316703",0,0,0,0,0,0,1.957
"'482015110042",0,0,0,0,0,0,0.199
"'481770004001",0,0,0,0,0,0,1.561
"'483396922011",0,0,0,0,0,0,8.201
"'482319612003",0,0,0,0,0,0,4.457
"'483750154003",0,0,0,0,0,0,1.039
"'483630008002",0,0,0,0,0,0,1.199
"'480913103021",0,0,0,0,0,0,1.538
"'480610118011",0,0,0,0,0,0,0.81
"'480850314161",0,0,0,0,0,0,2.977
"'480190001034",362,8.274,362,8.274,362,8.274,43.749
"'480396606091",0,0,0,0,0,0,1.74
"'484717902004",699,6.681,699,6.681,699,6.681,104.633
"'482211602172",839,27.161,839,27.161,839,27.161,30.89
"'483130003001",942,3.596,942,3.596,942,3.596,261.988
"'482015302003",0,0,0,0,0,0,0.964
"'482014113011",0,0,0,0,0,0,0.893
"'484059503001",514,1.857,514,1.857,514,1.857,276.748
"'484391115713",0,0,0,0,0,0,1.779
"'483732104022",546,1.525,546,1.525,546,1.525,358.026
"'481479506002",851,5.42,851,5.42,851,5.42,157.019
"'480270202012",0,0,412,93.491,412,93.491,4.407
"'484391136262",0,0,0,0,0,0,1.236
"'481410104014",0,0,0,0,0,0,5.592
"'480050002012",226,15.768,226,15.768,226,15.768,14.333
"'482014507002",0,0,0,0,0,0,1.88
"'480850306095",0,0,0,0,0,0,1.588
"'482139501023",637,19.953,637,19.953,637,19.953,31.925
"'483396925012",0,0,988,63.41,988,63.41,15.581
"'481610001011",787,4.81,787,4.81,787,4.81,163.631
"'484530024123",0,0,0,0,0,0,0.611
"'484790018182",380,6.364,380,6.364,380,6.364,59.713
"'484790018181",0,0,0,0,0,0,0.69
"'481810003041",671,4.583,671,4.583,671,4.583,146.423
"'482150241213",530,6.831,530,6.831,530,6.831,77.593
"'480370114022",372,2.607,372,2.607,372,2.607,142.674
"'482179605021",504,9.617,504,9.617,504,9.617,52.405
"'481410103704",0,0,0,0,0,0,15.401
"'482013341013",0,0,0,0,0,0,12.978
"'480291913042",0,0,0,0,0,0,1.117
"'481130051001",0,0,0,0,0,0,0.445
"'481130054002",0,0,0,0,0,0,1.3
"'481410037012",0,0,0,0,0,0,0.602
"'483319503002",773,5.693,773,5.693,773,5.693,135.773
"'483810206004",0,0,0,0,0,0,1.289
"'480157602022",0,0,595,63.646,595,63.646,9.349
"'482211602142",0,0,0,0,1422,133.736,10.633
"'480850302042",0,0,0,0,0,0,7.534
"'483250001015",476,30.246,476,30.246,476,30.246,15.738
"'484736805013",567,5.271,567,5.271,567,5.271,107.56
"'482379503002",550,70.459,550,70.459,550,70.459,7.806
"'484299505003",543,0.624,543,0.624,543,0.624,870.268
"'483550060003",473,1.948,473,1.948,473,1.948,242.83
"'482014223041",0,0,0,0,0,0,0.298
"'481830106001",470,26.649,470,26.649,470,26.649,17.637
"'484391054053",0,0,0,0,0,0,3.566
"'480291205032",0,0,0,0,0,0,0.598
"'484530342002",0,0,0,0,0,0,0.359
"'480610115003",0,0,0,0,0,0,0.954
"'481677253001",0,0,0,0,0,0,0.826
"'480396605021",0,0,0,0,0,0,2.211
"'484391055181",0,0,0,0,0,0,0.919
"'483290003023",0,0,0,0,0,0,0.304
"'480291111002",0,0,0,0,0,0,0.497
"'481810013003",0,0,0,0,0,0,0.492
"'482012532012",0,0,0,0,0,0,3.236
"'483396933012",0,0,0,0,0,0,6.236
"'482139508021",974,15.977,974,15.977,974,15.977,60.964
"'484379502002",519,0.567,519,0.567,519,0.567,915.272
"'481130046001",0,0,0,0,0,0,0.713
"'482211602104",570,15.907,570,15.907,570,15.907,35.833
"'482139506042",0,0,0,0,926,122.987,7.529
"'484530019111",0,0,0,0,0,0,1.37
"'482559702001",497,25.635,497,25.635,497,25.635,19.388
"'480291316153",0,0,0,0,0,0,5.337
"'482599704063",0,0,1090,62.673,1090,62.673,17.392
"'483610220002",466,13.225,466,13.225,466,13.225,35.236
"'481210215382",0,0,0,0,0,0,1.686
"'481410103601",0,0,0,0,0,0,1.469
"'482319615031",366,39.43,366,39.43,366,39.43,9.282
"'483217307001",706,2.592,706,2.592,706,2.592,272.342
"'480291305003",0,0,0,0,0,0,1.3
"'481210203183",0,0,0,0,581,102.066,5.692
"'484910208211",775,35.442,775,35.442,775,35.442,21.867
"'484391006012",490,28.916,490,28.916,490,28.916,16.946
"'481390608011",628,58.821,628,58.821,628,58.821,10.676
"'480499505002",0,0,0,0,0,0,1.962
"'483030021032",0,0,0,0,0,0,0.655
"'484530464001",0,0,0,0,0,0,0.557
"'481719501004",693,4.474,693,4.474,693,4.474,154.908
"'481576731061",0,0,0,0,0,0,0.924
"'482199506001",779,2.172,779,2.172,779,2.172,358.71
"'484230018052",629,6.383,629,6.383,629,6.383,98.55
"'480270206002",0,0,0,0,0,0,0.937
"'480850315092",0,0,0,0,0,0,2.295
"'482015212021",0,0,0,0,0,0,0.885
"'481130131041",0,0,0,0,0,0,0.522
"'484391131021",211,27.828,211,27.828,211,27.828,7.582
"'480913104016",0,0,0,0,0,0,3.771
"'481810015003",0,0,0,0,0,0,0.737
"'483519501002",333,0.911,333,0.911,333,0.911,365.705
"'480913108032",582,9.855,582,9.855,582,9.855,59.055
"'480079505032",130,25.525,130,25.525,130,25.525,5.093
"'484391136323",0,0,0,0,0,0,1.971
"'484910209004",934,5.451,934,5.451,934,5.451,171.35
"'484910215103",0,0,0,0,0,0,1.706
"'480291605012",0,0,0,0,0,0,0.549
"'482014127001",0,0,0,0,0,0,0.894
"'482150241301",520,30.333,520,30.333,520,30.333,17.143
"'482013335011",0,0,0,0,0,0,0.645
"'482659603033",0,0,0,0,0,0,3.769
"'481210203132",941,24.25,941,24.25,941,24.25,38.804
"'482511304131",0,0,615,74.759,615,74.759,8.226
"'482150238043",0,0,0,0,0,0,2.693
"'481872106032",435,57.541,435,57.541,435,57.541,7.56
"'484850126003",0,0,0,0,0,0,2.337
"'481130096051",0,0,0,0,0,0,1.081
"'484899507002",585,1.935,585,1.935,585,1.935,302.313
"'483810216111",0,0,0,0,0,0,8.182
"'484391138132",0,0,0,0,0,0,2.006
"'483732104011",294,14.202,294,14.202,294,14.202,20.701
"'481410033004",0,0,0,0,0,0,0.293
"'483217302041",0,0,0,0,0,0,0.996
"'481210216552",0,0,0,0,0,0,1.64
"'481079502001",554,0.745,554,0.745,554,0.745,743.169
"'484679503003",0,0,624,71.864,624,71.864,8.683
"'483396937032",0,0,0,0,0,0,5.676
"'484391134103",0,0,0,0,0,0,0.791
"'482511305012",809,14.919,809,14.919,809,14.919,54.225
"'481130181452",0,0,0,0,0,0,4.95
"'481350007004",0,0,0,0,0,0,0.838
"'481990310003",488,9.515,488,9.515,488,9.515,51.287
"'480079502002",0,0,0,0,0,0,3.098
"'483396917001",0,0,0,0,0,0,5.983
"'480219508042",544,26.72,544,26.72,544,26.72,20.359
"'482012325002",0,0,0,0,0,0,4.675
"'480139601011",741,9.329,741,9.329,741,9.329,79.43
"'482090107032",0,0,0,0,0,0,3.217
"'481410101012",20,0.292,20,0.292,20,0.292,68.494
"'484910201221",376,10.832,376,10.832,376,10.832,34.711
"'482150235202",0,0,487,46.55,487,46.55,10.462
"'480291218041",0,0,0,0,0,0,0.804
"'483419504003",0,0,0,0,0,0,0.91
"'484530459002",0,0,0,0,0,0,3.186
"'484379503004",382,46.131,382,46.131,382,46.131,8.281
"'482150207282",0,0,0,0,0,0,0.538
"'480739504002",399,69.125,399,69.125,399,69.125,5.772
"'481210215332",0,0,0,0,0,0,0.682
"'480370107004",0,0,0,0,0,0,1.241
"'484230018072",0,0,212,67.052,212,67.052,3.162
"'480396607082",0,0,0,0,0,0,10.366
"'484510013035",0,0,0,0,0,0,0.302
"'484391139471",0,0,0,0,0,0,1.26
"'480050012004",524,17.023,524,17.023,524,17.023,30.782
"'480291311001",0,0,0,0,0,0,0.275
"'480291720051",0,0,0,0,0,0,3.763
"'484391139192",0,0,0,0,0,0,0.72
"'480570004021",614,3.207,614,3.207,614,3.207,191.476
"'484279504025",815,3.977,815,3.977,815,3.977,204.919
"'481210202041",711,11.874,711,11.874,711,11.874,59.88
"'483396947002",1048,9.357,1048,9.357,1048,9.357,111.996
"'484599503023",532,15.575,532,15.575,532,15.575,34.158
"'480270212032",0,0,332,53.304,332,53.304,6.228
"'480913106132",0,0,1192,76.63,1192,76.63,15.555
"'484717903022",574,11.589,574,11.589,574,11.589,49.528
"'484391130051",0,0,0,0,0,0,7.363
"'480050010014",368,20.449,368,20.449,368,20.449,17.996
"'482014116002",0,0,0,0,0,0,0.726
"'483519504002",368,12.795,368,12.795,368,12.795,28.762
"'481410033001",0,0,0,0,0,0,0.403
"'482150239031",0,0,0,0,0,0,0.591
"'483750148002",0,0,0,0,0,0,2.482
"'480839503004",562,70.509,562,70.509,562,70.509,7.971
"'480050011011",626,18.266,626,18.266,626,18.266,34.271
"'484910206061",0,0,0,0,0,0,1.528
"'480291318023",1199,31.284,1199,31.284,1199,31.284,38.327
"'484391022013",0,0,0,0,0,0,0.446
"'481872107162",0,0,0,0,0,0,0.719
"'484850101002",0,0,0,0,0,0,2.465
"'481719503011",0,0,0,0,882,130.627,6.752
"'483750143002",1129,9.886,1129,9.886,1129,9.886,114.202
"'483810216061",0,0,0,0,0,0,0.767
"'483550056041",0,0,404,68.909,404,68.909,5.863
"'484391142052",0,0,563,111.394,563,111.394,5.054
"'483030022062",0,0,0,0,0,0,0.869
"'484410115002",0,0,0,0,0,0,0.602
"'480410020223",0,0,0,0,0,0,2.119
"'482015421083",0,0,0,0,0,0,1.079
"'482015517021",0,0,0,0,0,0,0.994
"'484391139231",0,0,0,0,0,0,2.69
"'482599705005",0,0,0,0,0,0,0.732
"'481576729061",0,0,0,0,0,0,0.991
"'482139507004",547,48.637,547,48.637,547,48.637,11.247
"'480850305451",0,0,0,0,0,0,2.738
"'482014318043",0,0,0,0,0,0,0.236
"'481130130132",0,0,0,0,0,0,1.283
"'481872106063",0,0,0,0,0,0,2.153
"'482012515051",0,0,0,0,0,0,0.634
"'482015427002",0,0,0,0,0,0,1.191
"'481210204041",0,0,0,0,0,0,1.057
"'480410006061",0,0,0,0,0,0,0.344
"'481210211001",0,0,0,0,0,0,0.966
"'482659601012",512,10.669,512,10.669,512,10.669,47.991
"'481410103643",413,2.045,413,2.045,413,2.045,201.969
"'480019510024",305,53.425,305,53.425,305,53.425,5.709
"'482015532011",0,0,0,0,0,0,1.362
"'483970404031",0,0,0,0,0,0,1.035
"'484391137072",0,0,0,0,0,0,5.925
"'480291907001",0,0,0,0,0,0,0.534
"'482839503023",0,0,0,0,0,0,3.998
"'483030014021",0,0,0,0,0,0,0.608
"'484530468001",0,0,0,0,0,0,2.38
"'482013333021",0,0,0,0,0,0,2.622
"'482015532023",0,0,0,0,0,0,0.315
"'484530372003",0,0,0,0,0,0,0.811
"'480396629002",584,44.437,584,44.437,584,44.437,13.142
"'480219503033",750,11.392,750,11.392,750,11.392,65.833
"'481677260002",484,33.505,484,33.505,484,33.505,14.445
"'484930006001",391,1.908,391,1.908,391,1.908,204.913
"'481799503003",0,0,0,0,0,0,0.482
"'484910208102",0,0,0,0,0,0,0.818
"'482014535014",0,0,0,0,0,0,0.685
"'481677243004",0,0,0,0,0,0,0.289
"'481130141351",0,0,0,0,0,0,1.1
"'480291817203",0,0,0,0,0,0,1.036
"'484559504003",479,50.492,479,50.492,479,50.492,9.487
"'483090028002",0,0,0,0,0,0,2.295
"'484530327001",0,0,0,0,0,0,1.19
"'483030104192",0,0,733,65.086,733,65.086,11.262
"'482012504062",0,0,0,0,0,0,1.339
"'480291215053",0,0,0,0,0,0,1.935
"'480519705012",325,8.856,325,8.856,325,8.856,36.697
"'482013236011",0,0,0,0,0,0,1.33
"'482015525023",0,0,0,0,0,0,1.135
"'484230018042",527,7.985,527,7.985,527,7.985,66.001
"'483519504003",420,11.839,420,11.839,420,11.839,35.475
"'484850135023",0,0,0,0,0,0,3.413
"'483750110002",0,0,0,0,0,0,2.374
"'483319505003",347,6.397,347,6.397,347,6.397,54.246
"'480913106131",0,0,469,110.784,469,110.784,4.234
"'483610215042",0,0,0,0,0,0,1.551
"'480539602001",1008,2.496,1008,2.496,1008,2.496,403.916
"'483519502022",415,2.456,415,2.456,415,2.456,168.952
"'483290011001",0,0,0,0,0,0,0.649
"'480850306061",0,0,0,0,0,0,1.288
"'482013402032",0,0,0,0,0,0,3.533
"'480717104014",703,26.455,703,26.455,703,26.455,26.574
"'482870003001",414,4.02,414,4.02,414,4.02,102.993
"'481872108061",0,0,432,65.014,432,65.014,6.645
"'484530023271",0,0,0,0,0,0,0.545
"'481677240001",0,0,0,0,0,0,18.994
"'484199506001",684,2.716,684,2.716,684,2.716,251.839
"'481719502003",1252,5.416,1252,5.416,1252,5.416,231.158
"'484230019171",968,63.731,968,63.731,968,63.731,15.189
"'480019509013",275,5.867,275,5.867,275,5.867,46.875
"'482150222052",0,0,0,0,0,0,3.125
"'483090033001",0,0,0,0,236,32.722,7.212
"'480610123014",501,11.122,501,11.122,501,11.122,45.047
"'482150235332",0,0,0,0,0,0,1.143
"'480050010023",673,9.767,673,9.767,673,9.767,68.907
"'482015224022",0,0,0,0,0,0,0.076
"'484510017084",855,10.921,855,10.921,855,10.921,78.293
"'482399501003",1338,3.213,1338,3.213,1338,3.213,416.414
"'480219507002",590,34.592,590,34.592,590,34.592,17.056
"'480850313301",0,0,0,0,0,0,2.414
"'483630003002",1026,5.258,1026,5.258,1026,5.258,195.134
"'481210201352",0,0,0,0,0,0,0.582
"'482139502011",488,13.764,488,13.764,488,13.764,35.455
"'483030025001",0,0,0,0,0,0,20.13
"'484279501011",951,0.705,951,0.705,951,0.705,1349.879
"'480291720041",0,0,0,0,0,0,23.543
"'480139606022",582,26.432,582,26.432,582,26.432,22.019
"'484391139314",0,0,0,0,0,0,1.17
"'480370109052",0,0,0,0,0,0,4.929
"'484410112003",0,0,0,0,0,0,0.746
"'480913107022",465,36.153,465,36.153,465,36.153,12.862
"'484679506021",660,10.283,660,10.283,660,10.283,64.187
"'484659505013",353,1.981,353,1.981,353,1.981,178.197
"'480157605024",0,0,0,0,0,0,4.133
"'480913109052",579,19.239,579,19.239,579,19.239,30.095
"'483090025031",0,0,0,0,0,0,3.413
"'480291914054",0,0,0,0,0,0,3.893
"'481677258002",0,0,0,0,0,0,0.529
"'484910203472",0,0,0,0,0,0,3.36
"'481479508001",808,3.523,808,3.523,808,3.523,229.377
"'482014318011",0,0,0,0,0,0,0.509
"'481390601052",1001,7.268,1001,7.268,1001,7.268,137.726
"'484391137153",0,0,0,0,172,13.265,12.967
"'480539608022",712,5.323,712,5.323,712,5.323,133.751
"'480659501003",495,1.478,495,1.478,495,1.478,334.991
"'480850312022",0,0,0,0,848,72.257,11.736
"'484199504022",0,0,496,55.066,496,55.066,9.007
"'480270201023",738,5.206,738,5.206,738,5.206,141.748
"'481130141231",0,0,0,0,0,0,5.689
"'481390608021",0,0,0,0,0,0,1.902
"'482012113012",0,0,0,0,0,0,0.724
"'484790017111",545,18.707,545,18.707,545,18.707,29.133
"'483750101001",0,0,0,0,0,0,0.654
"'484391136111",0,0,0,0,0,0,0.673
"'482014119011",0,0,0,0,0,0,0.314
"'484530425001",420,10.479,420,10.479,420,10.479,40.078
"'481830104021",760,21.794,760,21.794,760,21.794,34.872
"'483250001031",0,0,669,91.748,669,91.748,7.292
"'481130130102",0,0,0,0,0,0,0.361
"'480610117022",0,0,0,0,0,0,0.298
"'482015545012",0,0,0,0,0,0,2.483
"'483439502006",342,39.226,342,39.226,342,39.226,8.719
"'483610212001",447,33.115,447,33.115,447,33.115,13.498
"'480396621001",959,9.473,959,9.473,959,9.473,101.235
"'484790017181",0,0,0,0,0,0,1.335
"'480396619013",28,0.689,28,0.689,28,0.689,40.635
"'481130165273",0,0,0,0,0,0,3.663
"'483439502002",620,8.187,620,8.187,620,8.187,75.732
"'480291605021",0,0,0,0,0,0,0.641
"'482479504003",688,1.398,688,1.398,688,1.398,492.037
"'480270217021",0,0,0,0,0,0,0.953
"'480913107031",1431,39.803,1431,39.803,1431,39.803,35.952
"'484391101022",0,0,0,0,0,0,0.826
"'484910215161",0,0,0,0,0,0,1.851
"'481499707003",380,3.55,380,3.55,380,3.55,107.039
"'484530022193",0,0,408,42.607,408,42.607,9.576
"'484391113121",0,0,0,0,0,0,0.13
"'481410102203",0,0,0,0,0,0,3.051
"'481830014002",0,0,0,0,0,0,5.524
"'482570506012",1110,15.113,1110,15.113,1110,15.113,73.448
"'483396922012",412,28.891,412,28.891,412,28.891,14.261
"'481719504011",995,71.793,995,71.793,995,71.793,13.859
"'481872107181",0,0,0,0,0,0,1.519
"'480396606113",0,0,0,0,0,0,1.174
"'480913106092",1117,41.482,1117,41.482,1117,41.482,26.928
"'480850303061",876,12.352,876,12.352,876,12.352,70.919
"'482014306002",0,0,0,0,0,0,2.498
"'481830107002",0,0,270,79.291,270,79.291,3.405
"'482015526041",0,0,0,0,0,0,1.476
"'481259503001",927,0.402,927,0.402,927,0.402,2306.282
"'480739503011",655,11.48,655,11.48,655,11.48,57.053
"'482150220061",0,0,0,0,0,0,2.048
"'480539604011",986,12.469,986,12.469,986,12.469,79.075
"'484391131082",0,0,0,0,0,0,3.001
"'480270234052",895,11.345,895,11.345,895,11.345,78.889
"'481576745063",535,15.85,535,15.85,535,15.85,33.753
"'484530317001",0,0,0,0,0,0,0.589
"'484230016025",392,26.151,392,26.151,392,26.151,14.99
"'482511305011",1090,11.818,1090,11.818,1090,11.818,92.229
"'480090202002",480,17.795,480,17.795,480,17.795,26.974
"'484910208122",0,0,0,0,0,0,0.989
"'483396928041",0,0,0,0,0,0,5.039
"'482150213102",0,0,0,0,0,0,0.874
"'481719502001",1506,2.742,1506,2.742,1506,2.742,549.224
"'481410105014",0,0,613,51.407,613,51.407,11.924
"'481130181294",0,0,0,0,0,0,1.531
"'481130165212",0,0,0,0,0,0,18.665
"'480850318062",0,0,0,0,0,0,0.994
"'484790018103",686,20.477,686,20.477,686,20.477,33.501
"'482319613004",512,18.863,512,18.863,512,18.863,27.143
"'482013322002",0,0,0,0,0,0,1.91
"'481810009012",478,19.757,478,19.757,478,19.757,24.195
"'482659607002",0,0,0,0,984,100.517,9.789
"'484530331001",0,0,0,0,0,0,3.777
"'484230015011",418,9.926,418,9.926,418,9.926,42.11
"'480291505011",0,0,0,0,0,0,0.331
"'483090041052",955,42.315,955,42.315,955,42.315,22.569
"'480291305001",0,0,0,0,0,0,0.253
"'484391052012",0,0,0,0,0,0,0.515
"'480270204011",315,11.012,315,11.012,315,11.012,28.605
"'480913109041",0,0,0,0,0,0,4.929
"'484930005002",535,1.894,535,1.894,535,1.894,282.5
"'482014506002",0,0,0,0,0,0,0.53
"'480410020232",0,0,0,0,0,0,0.467
"'484391054082",0,0,0,0,0,0,1.308
"'480370104001",0,0,0,0,0,0,3.592
"'480410001043",920,7.423,920,7.423,920,7.423,123.938
"'483319507001",409,61.255,409,61.255,409,61.255,6.677
"'484736802013",1047,5.96,1047,5.96,1047,5.96,175.667
"'481410041063",0,0,0,0,0,0,0.34
"'481130173131",0,0,477,52.821,477,52.821,9.03
"'482211602103",0,0,0,0,0,0,5.685
"'480410011011",0,0,0,0,0,0,0.621
"'482150203051",0,0,0,0,0,0,0.607
"'482015549052",0,0,0,0,0,0,4.36
"'484930004062",740,71.439,740,71.439,740,71.439,10.358
"'484410133003",345,63.67,345,63.67,345,63.67,5.419
"'483610222003",519,9.201,519,9.201,519,9.201,56.408
"'482530205001",571,1.815,571,1.815,571,1.815,314.675
"'482150220051",0,0,0,0,0,0,0.7
"'483750120001",0,0,0,0,0,0,1.209
"'481130143131",0,0,0,0,0,0,2.514
"'483396933042",340,32.865,340,32.865,340,32.865,10.345
"'483396938003",239,39.607,239,39.607,239,39.607,6.034
"'480396606131",448,97.564,448,97.564,448,97.564,4.592
"'480396619022",3,0.108,3,0.108,3,0.108,27.74
"'482015515021",0,0,0,0,0,0,3.996
"'483519502013",477,24.029,477,24.029,477,24.029,19.851
"'484817408003",366,7.178,366,7.178,366,7.178,50.99
"'480291912023",0,0,0,0,0,0,0.452
"'481390607022",1143,41.009,1143,41.009,1143,41.009,27.872
"'482150218082",0,0,0,0,0,0,1.069
"'482015422022",0,0,0,0,0,0,12.5
"'483499709021",0,0,0,0,0,0,2.043
"'480270233022",0,0,0,0,1097,101.629,10.794
"'482015546002",0,0,0,0,0,0,2.157
"'480291103003",0,0,0,0,0,0,0.778
"'482015504062",0,0,0,0,0,0,0.304
"'480291219042",0,0,0,0,0,0,0.989
"'482339502002",564,35.427,564,35.427,564,35.427,15.92
"'483550062022",0,0,0,0,0,0,0.453
"'482659603013",442,21.973,442,21.973,442,21.973,20.116
"'484659507021",0,0,0,0,0,0,0.587
"'480850316364",0,0,0,0,0,0,0.414
"'480157602021",821,11.569,821,11.569,821,11.569,70.967
"'482015302002",0,0,0,0,0,0,1.592
"'480410019022",0,0,0,0,0,0,2.048
"'482012324032",0,0,0,0,0,0,0.66
"'480850317181",0,0,0,0,0,0,0.491
"'482079503001",1025,1.052,1025,1.052,1025,1.052,974.181
"'483539501002",657,1.91,657,1.91,657,1.91,344.005
"'482179605012",1118,5.786,1118,5.786,1118,5.786,193.231
"'484930001021",884,8.124,884,8.124,884,8.124,108.808
"'483090038013",617,11.616,617,11.616,617,11.616,53.117
"'484391139324",877,50.528,877,50.528,877,50.528,17.357
"'484899504003",0,0,0,0,0,0,0.566
"'484971501013",638,6.221,638,6.221,638,6.221,102.558
"'480291216045",0,0,0,0,0,0,0.971
"'483159504002",528,23.403,528,23.403,528,23.403,22.561
"'482015324003",0,0,0,0,0,0,0.755
"'481899503002",0,0,0,0,0,0,2.984
"'480291620041",488,24.282,488,24.282,488,24.282,20.097
"'481130166222",0,0,0,0,0,0,1.098
"'481210203103",1018,75.199,1018,75.199,1018,75.199,13.537
"'480850311012",788,50.224,788,50.224,788,50.224,15.69
"'483090037122",0,0,0,0,0,0,2.447
"'484690017004",379,83.551,379,83.551,379,83.551,4.536
"'484391142051",0,0,0,0,0,0,1.541
"'481390606022",0,0,0,0,0,0,3.653
"'480019505002",0,0,0,0,198,93.62,2.115
"'484850116004",0,0,0,0,0,0,1.143
"'484717908001",0,0,0,0,0,0,0.392
"'482015339041",0,0,0,0,0,0,0.768
"'480739501003",781,4.903,781,4.903,781,4.903,159.293
"'480939504002",552,1.871,552,1.871,552,1.871,295.094
"'482150227062",0,0,0,0,0,0,0.977
"'484910208221",471,14.466,471,14.466,471,14.466,32.558
"'483732105005",465,2.856,465,2.856,465,2.856,162.82
"'483396932011",0,0,0,0,0,0,3.945
"'483090043002",0,0,0,0,0,0,0.514
"'481699501012",400,16.119,400,16.119,400,16.119,24.815
"'484510013033",0,0,0,0,0,0,0.909
"'480990106013",0,0,0,0,0,0,1.452
"'482179607001",446,3.631,446,3.631,446,3.631,122.834
"'481130202001",0,0,0,0,0,0,1.382
"'482012515053",0,0,0,0,0,0,0.966
"'484910215171",0,0,0,0,0,0,0.429
"'480050009032",0,0,0,0,0,0,1.613
"'480913104042",0,0,0,0,0,0,1.974
"'484736805021",974,5.227,974,5.227,974,5.227,186.341
"'481130141572",27,5.53,27,5.53,27,5.53,4.882
"'482150241321",0,0,901,67.956,901,67.956,13.259
"'482015201001",0,0,0,0,0,0,2.962
"'482015101001",0,0,0,0,0,0,0.982
"'481576755012",421,20.394,421,20.394,421,20.394,20.644
"'484530022201",0,0,0,0,0,0,5.118
"'481210201273",0,0,0,0,0,0,1.552
"'481851802013",0,0,0,0,0,0,3.217
"'483999506003",0,0,0,0,489,117.901,4.148
"'482150235303",628,39.592,628,39.592,628,39.592,15.862
"'483396906051",0,0,0,0,0,0,1.09
"'481810020003",0,0,0,0,0,0,1.885
"'481439503011",544,2.523,544,2.523,544,2.523,215.61
"'481576734041",0,0,0,0,0,0,4.304
"'481576710024",0,0,0,0,0,0,0.813
